date,close,mayer,price_to_wma200,fng,mvrv_z,nupl,sopr,puell
2018-11-27,3775.0,0.565917237834567,1.109007055351871,11.0,,,,
2018-11-28,4225.03,0.6354062209978126,1.109007055351871,14.0,,,,
2018-11-29,4248.0,0.640999877722634,1.109007055351871,18.0,,,,
2018-11-30,3976.0,0.6020888652424645,1.109007055351871,19.0,,,,
2018-12-01,4142.01,0.6292936138505397,1.109007055351871,13.0,,,,
2018-12-02,4103.19,0.6254104828346985,1.1548887867632507,15.0,,,,
2018-12-03,3833.47,0.5861873036540054,1.1548887867632507,17.0,,,,
2018-12-04,3901.84,0.5986268100794141,1.1548887867632507,12.0,,,,
2018-12-05,3694.39,0.5687808897479061,1.1548887867632507,19.0,,,,
2018-12-06,3433.26,0.5306544500190112,1.1548887867632507,13.0,,,,
2018-12-07,3380.01,0.524455956718609,1.1548887867632507,11.0,,,,
2018-12-08,3401.0,0.5295973976757993,1.1548887867632507,11.0,,,,
2018-12-09,3531.18,0.551575347994321,0.9939244741014076,14.0,,,,
2018-12-10,3410.15,0.5344124333027575,0.9939244741014076,19.0,,,,
2018-12-11,3349.36,0.5265816129887071,0.9939244741014076,15.0,,,,
2018-12-12,3430.24,0.5409591823679136,0.9939244741014076,14.0,,,,
2018-12-13,3265.0,0.5165628603406648,0.9939244741014076,14.0,,,,
2018-12-14,3195.71,0.5071699323904618,0.9939244741014076,10.0,,,,
2018-12-15,3183.0,0.5068730746825164,0.9939244741014076,11.0,,,,
2018-12-16,3195.0,0.5104850310011009,0.8998086322486344,13.0,,,,
2018-12-17,3496.82,0.5604944716523906,0.8998086322486344,17.0,,,,
2018-12-18,3667.77,0.5897134628015632,0.8998086322486344,23.0,,,,
2018-12-19,3682.51,0.5939713946249986,0.8998086322486344,21.0,,,,
2018-12-20,4075.34,0.6592635577603876,0.8998086322486344,27.0,,,,
2018-12-21,3839.06,0.6228788489638368,0.8998086322486344,35.0,,,,
2018-12-22,3980.46,0.6477291888402845,0.8998086322486344,28.0,,,,
2018-12-23,3944.93,0.643891170798624,1.11032300547131,31.0,,,,
2018-12-24,4034.0,0.6603968366172989,1.11032300547131,25.0,,,,
2018-12-25,3780.0,0.6207656556441459,1.11032300547131,33.0,,,,
2018-12-26,3809.88,0.6275723659027513,1.11032300547131,26.0,,,,
2018-12-27,3589.89,0.5928881269887031,1.11032300547131,29.0,,,,
2018-12-28,3888.06,0.6437233389983866,1.11032300547131,21.0,,,,
2018-12-29,3729.31,0.6188825756810434,1.11032300547131,24.0,,,,
2018-12-30,3829.0,0.6367329562934126,1.0772288800495748,23.0,,,,
2018-12-31,3691.86,0.6154354616474857,1.0772288800495748,26.0,,,,
2019-01-01,3826.1,0.6391799465456722,1.0772288800495748,24.0,,,,
2019-01-02,3890.79,0.6513980554526035,1.0772288800495748,30.0,,,,
2019-01-03,3787.57,0.6355318261912399,1.0772288800495748,33.0,,,,
2019-01-04,3820.82,0.6426682379840777,1.0772288800495748,48.0,,,,
2019-01-05,3798.62,0.6405166895106467,1.0772288800495748,36.0,,,,
2019-01-06,4040.99,0.682949800834546,1.1360098995834909,31.0,,,,
2019-01-07,4006.01,0.6785937032658078,1.1360098995834909,39.0,,,,
2019-01-08,3993.86,0.6777214477730378,1.1360098995834909,39.0,,,,
2019-01-09,4004.12,0.6807181854643907,1.1360098995834909,42.0,,,,
2019-01-10,3626.12,0.61778186203752,1.1360098995834909,37.0,,,,
2019-01-11,3635.69,0.6207926972708387,1.1360098995834909,19.0,,,,
2019-01-12,3619.41,0.6193107219382533,1.1360098995834909,22.0,,,,
2019-01-13,3514.24,0.6026650897606973,0.9879945820242735,21.0,,,,
2019-01-14,3664.19,0.6295612095700679,0.9879945820242735,16.0,,,,
2019-01-15,3580.76,0.6166154279891927,0.9879945820242735,27.0,,,,
2019-01-16,3609.71,0.6230886224293039,0.9879945820242735,24.0,,,,
2019-01-17,3640.65,0.6299019879669714,0.9879945820242735,28.0,,,,
2019-01-18,3607.85,0.6258533634685236,0.9879945820242735,29.0,,,,
2019-01-19,3682.65,0.6403952541106157,0.9879945820242735,31.0,,,,
2019-01-20,3536.19,0.616562308437989,0.9941973090970969,35.0,,,,
2019-01-21,3531.76,0.6174052853064269,0.9941973090970969,30.0,,,,
2019-01-22,3577.03,0.626975830407142,0.9941973090970969,27.0,,,,
2019-01-23,3553.01,0.6245172221256847,0.9941973090970969,33.0,,,,
2019-01-24,3568.97,0.6290546074045831,0.9941973090970969,37.0,,,,
2019-01-25,3562.17,0.6295770737706813,0.9941973090970969,35.0,,,,
2019-01-26,3556.07,0.6300287196907073,0.9941973090970969,41.0,,,,
2019-01-27,3531.02,0.6271790451840156,0.9927829187002151,39.0,,,,
2019-01-28,3429.95,0.6107565065903056,0.9927829187002151,35.0,,,,
2019-01-29,3397.42,0.6064861395329774,0.9927829187002151,21.0,,,,
2019-01-30,3437.55,0.6151934776373399,0.9927829187002151,22.0,,,,
2019-01-31,3411.5,0.6121403701119285,0.9927829187002151,17.0,,,,
2019-02-01,3437.5,0.6186324054033217,0.9927829187002151,23.0,,,,
2019-02-02,3468.43,0.6263667680883014,0.9927829187002151,22.0,,,,
2019-02-03,3414.78,0.6188933975162,0.9603079470600348,19.0,,,,
2019-02-04,3409.57,0.6202313192485898,0.9603079470600348,27.0,,,,
2019-02-05,3428.4,0.6258802524986125,0.9603079470600348,21.0,,,,
2019-02-06,3367.36,0.617012635194257,0.9603079470600348,14.0,,,,
2019-02-07,3359.0,0.6177666734264207,0.9603079470600348,18.0,,,,
2019-02-08,3621.99,0.6686539947769707,0.9603079470600348,37.0,,,,
2019-02-09,3623.73,0.6719285708961381,0.9603079470600348,42.0,,,,
2019-02-10,3648.84,0.6794244108641878,1.0259864036940118,40.0,,,,
2019-02-11,3590.36,0.6712485348758761,1.0259864036940118,46.0,,,,
2019-02-12,3588.06,0.6737131034528598,1.0259864036940118,38.0,,,,
2019-02-13,3576.68,0.6745223967836302,1.0259864036940118,48.0,,,,
2019-02-14,3561.5,0.6746207001229347,1.0259864036940118,48.0,,,,
2019-02-15,3566.59,0.6785432359208092,1.0259864036940118,43.0,,,,
2019-02-16,3582.37,0.6842432355708613,1.0259864036940118,43.0,,,,
2019-02-17,3625.08,0.695042074234339,1.0192003102720826,38.0,,,,
2019-02-18,3867.0,0.7440413056637705,1.0192003102720826,63.0,,,,
2019-02-19,3888.01,0.750630096646755,1.0192003102720826,65.0,,,,
2019-02-20,3938.99,0.762729861058305,1.0192003102720826,59.0,,,,
2019-02-21,3897.71,0.7570323692513846,1.0192003102720826,59.0,,,,
2019-02-22,3942.02,0.7678725769647617,1.0192003102720826,61.0,,,,
2019-02-23,4110.0,0.8026326036940785,1.0192003102720826,63.0,,,,
2019-02-24,3734.22,0.7310664456394456,1.049606783953106,69.0,,,,
2019-02-25,3818.79,0.7496246517778457,1.049606783953106,47.0,,,,
2019-02-26,3799.48,0.7475558194919925,1.049606783953106,40.0,,,,
2019-02-27,3799.91,0.7494361444178722,1.049606783953106,39.0,,,,
2019-02-28,3792.14,0.7497697711482457,1.049606783953106,39.0,,,,
2019-03-01,3806.17,0.7543689782686132,1.049606783953106,42.0,,,,
2019-03-02,3809.7,0.7568576704684972,1.049606783953106,41.0,,,,
2019-03-03,3786.93,0.7541935289596549,1.0640597064158823,44.0,,,,
2019-03-04,3700.72,0.7389485438247712,1.0640597064158823,36.0,,,,
2019-03-05,3844.59,0.7697825581867508,1.0640597064158823,35.0,,,,
2019-03-06,3851.89,0.7732140486124843,1.0640597064158823,42.0,,,,
2019-03-07,3857.05,0.7763009678024944,1.0640597064158823,56.0,,,,
2019-03-08,3843.12,0.7753822080640197,1.0640597064158823,54.0,,,,
2019-03-09,3917.0,0.7923334487074941,1.0640597064158823,55.0,,,,
2019-03-10,3900.92,0.7910482006138566,1.0955348151354434,55.0,,,,
2019-03-11,3849.68,0.7827819289510635,1.0955348151354434,56.0,,,,
2019-03-12,3860.0,0.7871458591779132,1.0955348151354434,56.0,,,,
2019-03-13,3851.02,0.7876327291544013,1.0955348151354434,54.0,,,,
2019-03-14,3853.95,0.7905408893913718,1.0955348151354434,55.0,,,,
2019-03-15,3902.8,0.8030395834235247,1.0955348151354434,55.0,,,,
2019-03-16,3990.0,0.8235924178595829,1.0955348151354434,54.0,,,,
2019-03-17,3967.01,0.8214444883729661,1.1134304207262409,58.0,,,,
2019-03-18,3970.5,0.8247395013392955,1.1134304207262409,56.0,,,,
2019-03-19,4000.85,0.8336534229642641,1.1134304207262409,56.0,,,,
2019-03-20,4031.85,0.842887167797828,1.1134304207262409,55.0,,,,
2019-03-21,3972.76,0.8334282176549662,1.1134304207262409,62.0,,,,
2019-03-22,3983.78,0.838619331948293,1.1134304207262409,56.0,,,,
2019-03-23,3983.43,0.8415364598407562,1.1134304207262409,50.0,,,,
2019-03-24,3969.52,0.8410127933725771,1.1134730016035868,44.0,,,,
2019-03-25,3907.53,0.8301545774196694,1.1134730016035868,46.0,,,,
2019-03-26,3921.45,0.8353066813319548,1.1134730016035868,43.0,,,,
2019-03-27,4026.53,0.8596687525514721,1.1134730016035868,44.0,,,,
2019-03-28,4011.17,0.8584272485918998,1.1134730016035868,49.0,,,,
2019-03-29,4091.01,0.8775881157397962,1.1134730016035868,50.0,,,,
2019-03-30,4094.14,0.8803258754319987,1.1134730016035868,57.0,,,,
2019-03-31,4094.99,0.882625682243568,1.1477839134133987,56.0,,,,
2019-04-01,4137.0,0.8939434327635261,1.1477839134133987,62.0,,,,
2019-04-02,4901.93,1.0610401040682649,1.1477839134133987,60.0,,,,
2019-04-03,4975.97,1.0788676288000854,1.1477839134133987,71.0,,,,
2019-04-04,4906.49,1.0656418587494647,1.1477839134133987,61.0,,,,
2019-04-05,5040.66,1.0962227620098286,1.1477839134133987,59.0,,,,
2019-04-06,5049.22,1.0996226111105372,1.1477839134133987,65.0,,,,
2019-04-07,5194.79,1.1327954688791821,1.452631848717577,69.0,,,,
2019-04-08,5285.54,1.1541042912189985,1.452631848717577,65.0,,,,
2019-04-09,5187.21,1.134569598860253,1.452631848717577,64.0,,,,
2019-04-10,5318.58,1.1650729036935783,1.452631848717577,62.0,,,,
2019-04-11,5041.3,1.1063390354061409,1.452631848717577,65.0,,,,
2019-04-12,5078.19,1.1162768061547943,1.452631848717577,42.0,,,,
2019-04-13,5066.22,1.115325812182424,1.452631848717577,62.0,,,,
2019-04-14,5164.27,1.1385298846705718,1.4408161187500745,51.0,,,,
2019-04-15,5029.99,1.1109467633031775,1.4408161187500745,60.0,,,,
2019-04-16,5202.9,1.150937619077077,1.4408161187500745,50.0,,,,
2019-04-17,5227.0,1.1580030210209673,1.4408161187500745,61.0,,,,
2019-04-18,5281.81,1.171863386609109,1.4408161187500745,64.0,,,,
2019-04-19,5290.36,1.175432636701373,1.4408161187500745,61.0,,,,
2019-04-20,5319.89,1.183543335044909,1.4408161187500745,62.0,,,,
2019-04-21,5297.64,1.1801270607389387,1.4744299569849189,62.0,,,,
2019-04-22,5387.6,1.2017194339775665,1.4744299569849189,61.0,,,,
2019-04-23,5532.75,1.2355578440102388,1.4744299569849189,68.0,,,,
2019-04-24,5441.9,1.2167782902014543,1.4744299569849189,65.0,,,,
2019-04-25,5134.81,1.1499598031066078,1.4744299569849189,58.0,,,,
2019-04-26,5159.51,1.1573687723398576,1.4744299569849189,41.0,,,,
2019-04-27,5170.6,1.1617051902683184,1.4744299569849189,42.0,,,,
2019-04-28,5155.0,1.1599849303218657,1.4315715132021094,40.0,,,,
2019-04-29,5148.25,1.159779315166675,1.4315715132021094,42.0,,,,
2019-04-30,5270.69,1.1885902739430996,1.4315715132021094,42.0,,,,
2019-05-01,5321.15,1.2011543397604827,1.4315715132021094,51.0,,,,
2019-05-02,5390.01,1.217788866439039,1.4315715132021094,50.0,,,,
2019-05-03,5657.4,1.2793331168020463,1.4315715132021094,63.0,,,,
2019-05-04,5770.01,1.305812584942735,1.4315715132021094,66.0,,,,
2019-05-05,5715.86,1.2946241205977793,1.582630841274209,67.0,,,,
2019-05-06,5687.9,1.2893236750532586,1.582630841274209,57.0,,,,
2019-05-07,5748.45,1.303986852268358,1.582630841274209,69.0,,,,
2019-05-08,5948.41,1.3500590059722717,1.582630841274209,63.0,,,,
2019-05-09,6153.09,1.3969300363058008,1.582630841274209,69.0,,,,
2019-05-10,6343.14,1.4401823648850467,1.582630841274209,71.0,,,,
2019-05-11,7219.95,1.6377247843870484,1.582630841274209,76.0,,,,
2019-05-12,6979.76,1.5822299941049707,1.923570142198991,75.0,,,,
2019-05-13,7824.93,1.7709510618474265,1.923570142198991,78.0,,,,
2019-05-14,7990.92,1.8052781022498878,1.923570142198991,78.0,,,,
2019-05-15,8203.32,1.8495142987941426,1.923570142198991,77.0,,,,
2019-05-16,7878.96,1.773434859824557,1.923570142198991,75.0,,,,
2019-05-17,7363.69,1.6554103279989478,1.923570142198991,65.0,,,,
2019-05-18,7262.4,1.6308161008059205,1.923570142198991,67.0,,,,
2019-05-19,8200.0,1.8374487105322739,2.245712834921196,70.0,,,,
2019-05-20,7999.54,1.7892110764886313,2.245712834921196,73.0,,,,
2019-05-21,7951.7,1.7753305829555404,2.245712834921196,68.0,,,,
2019-05-22,7626.48,1.7002635220296007,2.245712834921196,69.0,,,,
2019-05-23,7881.98,1.7543725710519913,2.245712834921196,65.0,,,,
2019-05-24,8001.7,1.7778586926618518,2.245712834921196,64.0,,,,
2019-05-25,8063.81,1.7884492576391167,2.245712834921196,69.0,,,,
2019-05-26,8731.72,1.9318088758955407,2.364019188913986,67.0,,,,
2019-05-27,8772.29,1.9357181864023516,2.364019188913986,70.0,,,,
2019-05-28,8715.36,1.9181180955346437,2.364019188913986,71.0,,,,
2019-05-29,8662.44,1.9016268082743961,2.364019188913986,71.0,,,,
2019-05-30,8279.69,1.8137768122340587,2.364019188913986,73.0,,,,
2019-05-31,8554.06,1.8693231031625395,2.364019188913986,61.0,,,,
2019-06-01,8558.95,1.8657038105201156,2.364019188913986,62.0,,,,
2019-06-02,8736.55,1.8979406066495148,2.338564207420317,63.0,,,,
2019-06-03,8107.96,1.7565605819513053,2.338564207420317,66.0,,,,
2019-06-04,7670.96,1.6580090125828324,2.338564207420317,42.0,,,,
2019-06-05,7789.48,1.67947816014102,2.338564207420317,27.0,,,,
2019-06-06,7805.0,1.6787614564715005,2.338564207420317,34.0,,,,
2019-06-07,7998.13,1.714282695217976,2.338564207420317,27.0,,,,
2019-06-08,7930.14,1.6932121922961443,2.338564207420317,62.0,,,,
2019-06-09,7634.58,1.6247465556537326,2.0236407105646537,62.0,,,,
2019-06-10,8015.69,1.6990718079764333,2.0236407105646537,46.0,,,,
2019-06-11,7918.17,1.671960513946418,2.0236407105646537,61.0,,,,
2019-06-12,8176.02,1.7184221677935099,2.0236407105646537,60.0,,,,
2019-06-13,8239.04,1.7238734505601343,2.0236407105646537,63.0,,,,
2019-06-14,8697.46,1.8103840882544808,2.0236407105646537,67.0,,,,
2019-06-15,8860.23,1.83455546893292,2.0236407105646537,75.0,,,,
2019-06-16,8975.0,1.8492255623631437,2.3517700928423806,80.0,,,,
2019-06-17,9333.14,1.912995667231268,2.3517700928423806,84.0,,,,
2019-06-18,9078.48,1.8511185793776983,2.3517700928423806,83.0,,,,
2019-06-19,9277.54,1.881854413433123,2.3517700928423806,82.0,,,,
2019-06-20,9531.21,1.9227240132407828,2.3517700928423806,81.0,,,,
2019-06-21,10236.2,2.0516911233752517,2.3517700928423806,84.0,,,,
2019-06-22,10666.86,2.123612873332216,2.3517700928423806,83.0,,,,
2019-06-23,10833.02,2.141475582874458,2.79974112586369,84.0,,,,
2019-06-24,11032.32,2.1646150215726316,2.79974112586369,80.0,,,,
2019-06-25,11755.53,2.2877162648242146,2.79974112586369,87.0,,,,
2019-06-26,12927.44,2.492672876752985,2.79974112586369,95.0,,,,
2019-06-27,11159.29,2.1360287239108575,2.79974112586369,92.0,,,,
2019-06-28,12360.45,2.3458513189225427,2.79974112586369,62.0,,,,
2019-06-29,11865.29,2.23382477406822,2.79974112586369,74.0,,,,
2019-06-30,10761.26,2.012088807164935,2.743852501233569,78.0,,,,
2019-07-01,10577.63,1.9643256293933489,2.743852501233569,65.0,,,,
2019-07-02,10829.18,1.9968861706397079,2.743852501233569,63.0,,,,
2019-07-03,11976.42,2.1906748386313426,2.743852501233569,79.0,,,,
2019-07-04,11136.0,2.0222618413954354,2.743852501233569,76.0,,,,
2019-07-05,11004.51,1.9848532092406652,2.743852501233569,67.0,,,,
2019-07-06,11237.77,2.0131818817983844,2.743852501233569,72.0,,,,
2019-07-07,11474.42,2.0413291580067385,2.884383696518639,67.0,,,,
2019-07-08,12293.53,2.1711792312603126,2.884383696518639,74.0,,,,
2019-07-09,12571.11,2.2032142881867056,2.884383696518639,84.0,,,,
2019-07-10,12097.96,2.105314082297205,2.884383696518639,83.0,,,,
2019-07-11,11349.0,1.9623363013360098,2.884383696518639,62.0,,,,
2019-07-12,11802.0,2.0270505794892246,2.884383696518639,33.0,,,,
2019-07-13,11370.08,1.9402195598095986,2.884383696518639,65.0,,,,
2019-07-14,10185.03,1.728597132573845,2.528626964567921,61.0,,,,
2019-07-15,10854.47,1.8309269679343911,2.528626964567921,16.0,,,,
2019-07-16,9422.72,1.5820352286716617,2.528626964567921,34.0,,,,
2019-07-17,9696.31,1.619855708815654,2.528626964567921,19.0,,,,
2019-07-18,10649.07,1.7689455518433894,2.528626964567921,40.0,,,,
2019-07-19,10538.06,1.740607933012512,2.528626964567921,42.0,,,,
2019-07-20,10761.03,1.7673146632659082,2.528626964567921,34.0,,,,
2019-07-21,10590.7,1.7298238632213,2.5959622635275137,42.0,,,,
2019-07-22,10323.39,1.677210683212354,2.5959622635275137,42.0,,,,
2019-07-23,9840.12,1.5909161477208098,2.5959622635275137,40.0,,,,
2019-07-24,9772.6,1.572406190880757,2.5959622635275137,20.0,,,,
2019-07-25,9883.33,1.5827832752557105,2.5959622635275137,42.0,,,,
2019-07-26,9843.0,1.5689912870054716,2.5959622635275137,24.0,,,,
2019-07-27,9479.98,1.5045466607246467,2.5959622635275137,47.0,,,,
2019-07-28,9533.0,1.5063524048640409,2.3103700132827494,16.0,,,,
2019-07-29,9495.01,1.49342464851297,2.3103700132827494,19.0,,,,
2019-07-30,9589.01,1.5011811593835906,2.3103700132827494,22.0,,,,
2019-07-31,10087.3,1.5712347146594425,2.3103700132827494,31.0,,,,
2019-08-01,10405.94,1.6122138780282367,2.3103700132827494,57.0,,,,
2019-08-02,10533.01,1.6232637062821693,2.3103700132827494,61.0,,,,
2019-08-03,10820.76,1.6583577082278573,2.3103700132827494,61.0,,,,
2019-08-04,10977.51,1.672935629412216,2.6262820652838457,62.0,,,,
2019-08-05,11819.49,1.790094434887859,2.6262820652838457,64.0,,,,
2019-08-06,11465.49,1.7262086855103989,2.6262820652838457,66.0,,,,
2019-08-07,11975.03,1.7917387450061861,2.6262820652838457,45.0,,,,
2019-08-08,11981.0,1.7813778100199742,2.6262820652838457,61.0,,,,
2019-08-09,11856.1,1.7519652607251723,2.6262820652838457,60.0,,,,
2019-08-10,11280.95,1.6575411259470674,2.6262820652838457,59.0,,,,
2019-08-11,11540.76,1.6858227943845467,2.724238064976022,45.0,,,,
2019-08-12,11389.28,1.6542465781638185,2.724238064976022,48.0,,,,
2019-08-13,10854.92,1.5683267724151955,2.724238064976022,45.0,,,,
2019-08-14,10025.86,1.441804870384484,2.724238064976022,11.0,,,,
2019-08-15,10300.01,1.4740554823354588,2.724238064976022,13.0,,,,
2019-08-16,10352.78,1.4743042413848901,2.724238064976022,31.0,,,,
2019-08-17,10217.79,1.4480485741423972,2.724238064976022,20.0,,,,
2019-08-18,10315.48,1.4548028490103022,2.40646023907834,14.0,,,,
2019-08-19,10920.0,1.5319477927062801,2.40646023907834,30.0,,,,
2019-08-20,10769.09,1.5030472007030111,2.40646023907834,39.0,,,,
2019-08-21,10130.0,1.407306816176646,2.40646023907834,11.0,,,,
2019-08-22,10107.15,1.3976352340673779,2.40646023907834,5.0,,,,
2019-08-23,10410.85,1.4326961044292665,2.40646023907834,33.0,,,,
2019-08-24,10147.96,1.3900911180375155,2.40646023907834,39.0,,,,
2019-08-25,10138.72,1.3824140648583216,2.3383482205247117,33.0,,,,
2019-08-26,10361.65,1.4060977729770594,2.3383482205247117,41.0,,,,
2019-08-27,10171.85,1.3742342106425565,2.3383482205247117,30.0,,,,
2019-08-28,9714.31,1.3070422958185122,2.3383482205247117,32.0,,,,
2019-08-29,9495.0,1.2725297488674268,2.3383482205247117,20.0,,,,
2019-08-30,9582.42,1.2791098447769724,2.3383482205247117,24.0,,,,
2019-08-31,9600.86,1.2764487993212614,2.3383482205247117,20.0,,,,
2019-09-01,9766.52,1.2931525557473034,2.2282564770085824,24.0,,,,
2019-09-02,10381.26,1.368370175446933,2.2282564770085824,28.0,,,,
2019-09-03,10628.48,1.3944665139723944,2.2282564770085824,41.0,,,,
2019-09-04,10581.84,1.3820015863481463,2.2282564770085824,43.0,,,,
2019-09-05,10574.73,1.3748337887518822,2.2282564770085824,41.0,,,,
2019-09-06,10308.92,1.3346863542350844,2.2282564770085824,43.0,,,,
2019-09-07,10484.37,1.3516300768023408,2.2282564770085824,39.0,,,,
2019-09-08,10398.97,1.335061159175363,2.3457251280658746,43.0,,,,
2019-09-09,10310.0,1.3182128396551664,2.3457251280658746,41.0,,,,
2019-09-10,10093.01,1.285414418446006,2.3457251280658746,41.0,,,,
2019-09-11,10160.2,1.289005411331038,2.3457251280658746,38.0,,,,
2019-09-12,10423.72,1.3168497485240849,2.3457251280658746,39.0,,,,
2019-09-13,10365.93,1.3041555967021423,2.3457251280658746,38.0,,,,
2019-09-14,10360.25,1.2980836531452566,2.3457251280658746,39.0,,,,
2019-09-15,10304.46,1.2858537074770977,2.298529827446647,38.0,,,,
2019-09-16,10262.54,1.2754734831183898,2.298529827446647,38.0,,,,
2019-09-17,10185.39,1.260886552396632,2.298529827446647,41.0,,,,
2019-09-18,10155.26,1.252238233759678,2.298529827446647,38.0,,,,
2019-09-19,10275.01,1.261956442267858,2.298529827446647,31.0,,,,
2019-09-20,10168.85,1.2439769856825973,2.298529827446647,41.0,,,,
2019-09-21,9973.99,1.215581994984726,2.298529827446647,37.0,,,,
2019-09-22,10026.8,1.2174372004723901,2.212649379845032,37.0,,,,
2019-09-23,9693.74,1.17284176128462,2.212649379845032,41.0,,,,
2019-09-24,8530.01,1.0291246271357959,2.212649379845032,39.0,,,,
2019-09-25,8438.35,1.0152969046044855,2.212649379845032,15.0,,,,
2019-09-26,8060.0,0.9673536679995766,2.212649379845032,12.0,,,,
2019-09-27,8193.99,0.9808778738401097,2.212649379845032,24.0,,,,
2019-09-28,8217.47,0.9811297114389378,2.212649379845032,32.0,,,,
2019-09-29,8052.4,0.9590157433395946,1.762020127060242,33.0,,,,
2019-09-30,8304.96,0.9864801794806287,1.762020127060242,27.0,,,,
2019-10-01,8321.52,0.9858599950668616,1.762020127060242,38.0,,,,
2019-10-02,8381.72,0.9904154313533272,1.762020127060242,39.0,,,,
2019-10-03,8240.41,0.9712654567909977,1.762020127060242,37.0,,,,
2019-10-04,8156.67,0.9590293820831404,1.762020127060242,30.0,,,,
2019-10-05,8147.63,0.9556368322937252,1.762020127060242,31.0,,,,
2019-10-06,7859.79,0.9198111497676821,1.7059268030844807,32.0,,,,
2019-10-07,8209.0,0.9583028805033138,1.7059268030844807,27.0,,,,
2019-10-08,8180.0,0.95258431787571,1.7059268030844807,39.0,,,,
2019-10-09,8590.0,0.9976540380157521,1.7059268030844807,37.0,,,,
2019-10-10,8587.5,0.9946962160690298,1.7059268030844807,41.0,,,,
2019-10-11,8267.33,0.9551988269189312,1.7059268030844807,39.0,,,,
2019-10-12,8309.03,0.9575896165345131,1.7059268030844807,38.0,,,,
2019-10-13,8282.97,0.9522506916919775,1.7825915839872852,38.0,,,,
2019-10-14,8355.0,0.958139196662038,1.7825915839872852,37.0,,,,
2019-10-15,8162.44,0.9338765359807683,1.7825915839872852,39.0,,,,
2019-10-16,7993.54,0.9125169101887965,1.7825915839872852,40.0,,,,
2019-10-17,8076.2,0.9198628046529439,1.7825915839872852,40.0,,,,
2019-10-18,7954.16,0.9039975555506774,1.7825915839872852,40.0,,,,
2019-10-19,7965.28,0.9036882469780179,1.7825915839872852,41.0,,,,
2019-10-20,8236.12,0.9326910745850555,1.757767070764727,37.0,,,,
2019-10-21,8209.92,0.9279883097200772,1.757767070764727,37.0,,,,
2019-10-22,8024.72,0.9055275249744461,1.757767070764727,39.0,,,,
2019-10-23,7474.85,0.8423261720405216,1.757767070764727,33.0,,,,
2019-10-24,7430.87,0.8363164792843985,1.757767070764727,20.0,,,,
2019-10-25,8668.0,0.9736974582143458,1.757767070764727,24.0,,,,
2019-10-26,9259.78,1.037799668972146,1.757767070764727,53.0,,,,
2019-10-27,9548.84,1.0676654162506318,2.0182792286535522,50.0,,,,
2019-10-28,9226.5,1.0292161404427083,2.0182792286535522,52.0,,,,
2019-10-29,9430.8,1.0494580707154222,2.0182792286535522,54.0,,,,
2019-10-30,9164.44,1.0174974230289304,2.0182792286535522,53.0,,,,
2019-10-31,9159.48,1.0146962615127064,2.0182792286535522,50.0,,,,
2019-11-01,9253.12,1.022677533227015,2.0182792286535522,49.0,,,,
2019-11-02,9308.52,1.026471602010407,2.0182792286535522,51.0,,,,
2019-11-03,9206.52,1.0130011508070789,1.9280460595622007,56.0,,,,
2019-11-04,9412.53,1.0333203500407226,1.9280460595622007,49.0,,,,
2019-11-05,9322.09,1.0211319139079529,1.9280460595622007,54.0,,,,
2019-11-06,9341.27,1.0209841648741758,1.9280460595622007,53.0,,,,
2019-11-07,9198.84,1.0032778603405075,1.9280460595622007,54.0,,,,
2019-11-08,8763.01,0.953987747242699,1.9280460595622007,42.0,,,,
2019-11-09,8807.89,0.957167236445293,1.9280460595622007,38.0,,,,
2019-11-10,9032.23,0.979635510249555,1.8746988743022959,39.0,,,,
2019-11-11,8721.54,0.9441017216416714,1.8746988743022959,40.0,,,,
2019-11-12,8810.0,0.9517968893527474,1.8746988743022959,39.0,,,,
2019-11-13,8758.34,0.9443855086035593,1.8746988743022959,38.0,,,,
2019-11-14,8630.0,0.9288068775017381,1.8746988743022959,41.0,,,,
2019-11-15,8457.48,0.9086212904615483,1.8746988743022959,38.0,,,,
2019-11-16,8481.0,0.9095795847227051,1.8746988743022959,41.0,,,,
2019-11-17,8500.01,0.9100670448815202,1.749487712008975,38.0,,,,
2019-11-18,8168.84,0.873310667614288,1.749487712008975,38.0,,,,
2019-11-19,8123.36,0.8673052749324762,1.749487712008975,32.0,,,,
2019-11-20,8082.96,0.8619276463663663,1.749487712008975,32.0,,,,
2019-11-21,7616.46,0.8113601543042225,1.749487712008975,30.0,,,,
2019-11-22,7283.03,0.7751821770396721,1.749487712008975,20.0,,,,
2019-11-23,7329.29,0.7794501924420836,1.749487712008975,23.0,,,,
2019-11-24,6908.64,0.7343402549686967,1.4124924239927439,21.0,,,,
2019-11-25,7127.01,0.7571595539680995,1.4124924239927439,17.0,,,,
2019-11-26,7162.67,0.7606168858473572,1.4124924239927439,21.0,,,,
2019-11-27,7523.72,0.7988285959427894,1.4124924239927439,20.0,,,,
2019-11-28,7432.41,0.7889442023402867,1.4124924239927439,32.0,,,,
2019-11-29,7760.0,0.8237459985158135,1.4124924239927439,31.0,,,,
2019-11-30,7555.92,0.8022675574493254,1.4124924239927439,38.0,,,,
2019-12-01,7404.27,0.7864993994423971,1.5030143229362258,25.0,,,,
2019-12-02,7305.01,0.7761923711689247,1.5030143229362258,28.0,,,,
2019-12-03,7302.94,0.7759974689714947,1.5030143229362258,28.0,,,,
